ply
format ascii 1.D
comment this is my Proccessing file
element vertex 76800
property float x
property float y
property float z
end_header
-1.6887593 0.32573712 -3.1426888 
-1.7052174 0.35038775 -3.1733162 
-1.6887593 0.3682748 -3.1426888 
-1.6887593 0.38954368 -3.1426888 
-1.6887593 0.41081253 -3.1426888 
-1.6887593 0.43208137 -3.1426888 
-1.7052174 0.4577684 -3.1733162 
-1.6887593 0.4746191 -3.1426888 
-1.6887593 0.49588796 -3.1426888 
-1.6726161 0.5122132 -3.112647 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.35664427 0.16760908 -0.66369545 
-0.3551963 0.17140205 -0.66100085 
-0.35092205 0.17375915 -0.6530467 
-0.34743798 0.17640977 -0.64656305 
-0.34538057 0.17971498 -0.64273435 
-0.34133795 0.18191038 -0.6352112 
-0.3373889 0.184055 -0.6278623 
-0.33544844 0.18722118 -0.6242512 
-0.33353016 0.19035114 -0.62068135 
-0.32975867 0.1923518 -0.61366284 
-0.3272914 0.19503464 -0.6090714 
-0.32425874 0.1973113 -0.60342777 
-0.3236589 0.2010226 -0.60231155 
-0.3218728 0.20396702 -0.59898764 
-0.31835896 0.20574987 -0.5924486 
-0.31778076 0.20937845 -0.5913726 
-0.31720465 0.21299385 -0.5903005 
-0.314921 0.21542667 -0.58605075 
-0.31322974 0.21821466 -0.5829034 
-0.31267002 0.22176261 -0.5818618 
-0.31045097 0.22409868 -0.57773226 
-0.3093532 0.22720236 -0.5756894 
-0.8165069 -0.6319618 -1.5387508 
-0.8165069 -0.62154794 -1.5387508 
-0.8242976 -0.61696523 -1.5534327 
-0.83223844 -0.61229426 -1.5683976 
-0.83626646 -0.6045919 -1.5759887 
-0.8444407 -0.5997315 -1.5913935 
-0.848588 -0.591854 -1.5992093 
-0.85700613 -0.58679485 -1.6150737 
-0.86127806 -0.578735 -1.6231244 
-0.87435347 -0.57636935 -1.6477656 
-0.88329315 -0.57099676 -1.664613 
-0.88329315 -0.55973107 -1.664613 
-0.8970509 -0.5570081 -1.6905402 
-0.90646327 -0.55129135 -1.7082783 
-0.911244 -0.54257673 -1.7172878 
-0.9160753 -0.53376967 -1.7263926 
-0.9308817 -0.5305243 -1.7542961 
-0.9359241 -0.5214612 -1.7637988 
-0.94617456 -0.5151047 -1.7831163 
-0.9566521 -0.50860745 -1.8028618 
-0.96736425 -0.50196475 -1.8230494 
-0.97281075 -0.49238357 -1.8333137 
-0.98388994 -0.48544255 -1.854193 
-0.9895247 -0.47560218 -1.864812 
-1.0009902 -0.4683461 -1.8864192 
-1.0127243 -0.4609199 -1.9085329 
-1.0186952 -0.45064485 -1.9197854 
-1.0247369 -0.44024792 -1.9311713 
-1.0496378 -0.4375586 -1.9780983 
-1.0560533 -0.42676395 -1.9901886 
-1.0560533 -0.4132949 -1.9901886 
-1.0757788 -0.40729403 -2.0273626 
-1.0825189 -0.39603925 -2.0400646 
-1.0962557 -0.38708302 -2.065952 
-1.1103452 -0.37789652 -2.0925047 
-1.1103452 -0.36373502 -2.0925047 
-1.1321723 -0.3564454 -2.133639 
-1.13964 -0.34426135 -2.1477122 
-1.1472068 -0.33191547 -2.1619723 
-1.1626458 -0.32155383 -2.191068 
-1.1785061 -0.31090948 -2.2209575 
-1.1948051 -0.29997075 -2.251674 
-1.2115614 -0.2887252 -2.283252 
-1.2287942 -0.2771597 -2.3157282 
-1.2465243 -0.26526046 -2.3491416 
-1.2647736 -0.2530128 -2.3835332 
-1.2741002 -0.23862849 -2.4011097 
-1.2741002 -0.22237845 -2.4011097 
-1.3029237 -0.21079156 -2.455429 
-1.3228749 -0.1971472 -2.4930282 
-1.3434467 -0.1830785 -2.531797 
-1.3539745 -0.16724439 -2.551637 
-1.3865713 -0.15358627 -2.6130674 
-1.3977885 -0.13700117 -2.634207 
-1.4091889 -0.12014556 -2.6556914 
-1.4325564 -0.103866816 -2.6997287 
-1.4567119 -0.0870391 -2.7452512 
-1.4816961 -0.069634154 -2.7923353 
-1.4945124 -0.051175255 -2.8164883 
-1.5208217 -0.03267937 -2.8660696 
-1.5208217 -0.013282598 -2.8660696 
-1.4945124 0.0060084024 -2.8164883 
-1.4945124 0.025069622 -2.8164883 
-1.5075523 0.04451589 -2.8410625 
-1.5075523 0.06374342 -2.8410625 
-1.5075523 0.082970954 -2.8410625 
-1.5075523 0.10219848 -2.8410625 
-1.5208217 0.12249481 -2.8660696 
-1.548074 0.1444342 -2.917428 
-1.5908344 0.16871344 -2.998012 
-1.6360239 0.19437201 -3.0831742 
-1.6516631 0.2172956 -3.112647 
-1.6516631 0.23836115 -3.112647 
-1.6676041 0.26193056 -3.1426888 
-1.6676041 0.2831994 -3.1426888 
-1.683856 0.30743548 -3.1733162 
-1.7004275 0.33214858 -3.2045462 
-1.7004275 0.3538361 -3.2045462 
-1.7004275 0.37552357 -3.2045462 
-1.7173287 0.40115908 -3.2363973 
-1.7173287 0.42306212 -3.2363973 
-1.7004275 0.44058603 -3.2045462 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.35289583 0.16345052 -0.665051 
-0.35074672 0.16692859 -0.66100085 
-0.34792158 0.17002147 -0.6556767 
-0.3451416 0.17306495 -0.6504377 
-0.34038204 0.17501965 -0.6414681 
-0.3377208 0.17795861 -0.63645285 
-0.33510083 0.18085197 -0.6315154 
-0.33124626 0.18299642 -0.6242512 
-0.329352 0.18615054 -0.62068135 
-0.32810116 0.18962821 -0.6183241 
-0.32501525 0.19198999 -0.61250854 
-0.322588 0.19467051 -0.60793424 
-0.32079118 0.19767763 -0.6045481 
-0.31901434 0.20065145 -0.6011995 
-0.31784067 0.20396702 -0.59898764 
-0.31725702 0.20763883 -0.59788775 
-0.315519 0.2105255 -0.59461236 
-0.31437084 0.21376893 -0.5924486 
-0.31209943 0.21620494 -0.58816797 
-0.31041726 0.21899876 -0.5849979 
-0.31041726 0.22295786 -0.5849979 
-0.3071068 0.22449699 -0.57875913 
-0.30601895 0.22760478 -0.57670903 
-0.8061487 -0.6319618 -1.5387508 
-0.8138405 -0.6274784 -1.5534327 
-0.8177418 -0.61992276 -1.5608793 
-0.82168067 -0.61229426 -1.5683976 
-0.83372813 -0.6105016 -1.5913935 
-0.8378228 -0.602677 -1.5992093 
-0.8461341 -0.5977252 -1.6150737 
-0.85035187 -0.58971983 -1.6231244 
-0.85461193 -0.58163434 -1.6312559 
-0.8632614 -0.57636935 -1.6477656 
-0.8676521 -0.5680925 -1.6561465 
-0.8676521 -0.5568842 -1.6561465 
-0.8856709 -0.5570081 -1.6905402 
-0.8902931 -0.54841423 -1.699363 
-0.90445393 -0.5454534 -1.7263926 
-0.90445393 -0.53376967 -1.7263926 
-0.9190725 -0.5305243 -1.7542961 
-0.924051 -0.5214612 -1.7637988 
-0.9290836 -0.5122993 -1.773405 
-0.9497747 -0.5114392 -1.8128995 
-0.9497747 -0.49917 -1.8128995 
-0.96046966 -0.49238357 -1.8333137 
-0.9714083 -0.48544255 -1.854193 
-0.97697157 -0.47560218 -1.864812 
-0.98829156 -0.4683461 -1.8864192 
-0.99987686 -0.4609199 -1.9085329 
-1.0117371 -0.45331755 -1.9311713 
-1.0177733 -0.4428745 -1.942693 
-1.036322 -0.4375586 -1.9780983 
-1.0426562 -0.42676395 -1.9901886 
-1.0490681 -0.4158365 -2.0024276 
-1.0621315 -0.40729403 -2.0273626 
-1.068786 -0.39603925 -2.0400646 
-1.0892596 -0.38955465 -2.0791438 
-1.0962594 -0.37789652 -2.0925047 
-1.1033498 -0.36608762 -2.1060388 
-1.1251825 -0.35879648 -2.1477122 
-1.1326534 -0.34654713 -2.1619723 
-1.1478964 -0.33638236 -2.191068 
-1.155673 -0.32373223 -2.2059116 
-1.1635555 -0.31090948 -2.2209575 
-1.187862 -0.30205953 -2.267353 
-1.1961915 -0.2887252 -2.283252 
-1.2132057 -0.2771597 -2.3157282 
-1.230711 -0.26526046 -2.3491416 
-1.2487286 -0.2530128 -2.3835332 
-1.257937 -0.23862849 -2.4011097 
-1.2672819 -0.22403044 -2.418947 
-1.2863948 -0.21079156 -2.455429 
-1.296169 -0.19564925 -2.4740858 
-1.3264037 -0.1830785 -2.531797 
-1.336798 -0.16724439 -2.551637 
-1.3689812 -0.15358627 -2.6130674 
-1.3800563 -0.13700117 -2.634207 
-1.3913119 -0.12014556 -2.6556914 
-1.4262078 -0.10473519 -2.7222996 
-1.4382321 -0.0870391 -2.7452512 
-1.4628993 -0.069634154 -2.7923353 
-1.4884274 -0.05162177 -2.8410625 
-1.5148624 -0.032969568 -2.8915207 
-1.5148624 -0.01340055 -2.8915207 
-1.5148624 0.0061684693 -2.8915207 
-1.5015286 0.025510946 -2.8660696 
-1.5015286 0.04490772 -2.8660696 
-1.4884274 0.06374342 -2.8410625 
-1.4884274 0.082970954 -2.8410625 
-1.4884274 0.10219848 -2.8410625 
-1.5015286 0.12249481 -2.8660696 
-1.5284351 0.1444342 -2.917428 
-1.570653 0.16871344 -2.998012 
-1.6152693 0.19437201 -3.0831742 
-1.6152693 0.2152381 -3.0831742 
-1.6307101 0.23836115 -3.112647 
-1.6464489 0.26193056 -3.1426888 
-1.6464489 0.2831994 -3.1426888 
-1.6788559 0.3104611 -3.2045462 
-1.6955426 0.33544993 -3.2363973 
-1.6955426 0.35735297 -3.2363973 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.35420656 0.1570143 -0.6760981 
-0.3491321 0.15927495 -0.6664121 
-0.34629712 0.16245511 -0.66100085 
-0.34420094 0.16591814 -0.6569997 
-0.34281752 0.1696798 -0.6543591 
-0.33540323 0.1703428 -0.64020693 
-0.3334365 0.17365128 -0.63645285 
-0.3302093 0.17623624 -0.63029295 
-0.32704404 0.17877166 -0.6242512 
-0.32393885 0.18125893 -0.6183241 
-0.32271323 0.18474194 -0.6159847 
-0.32149684 0.1881987 -0.61366284 
-0.31968936 0.1912704 -0.6102128 
-0.31731075 0.1939463 -0.6056726 
-0.31672165 0.19767763 -0.6045481 
-0.3149673 0.20065145 -0.6011995 
-0.31265822 0.20321935 -0.596792 
-0.31265822 0.20725827 -0.596792 
-0.3115163 0.2105255 -0.59461236 
-0.31038272 0.21376893 -0.5924486 
-0.30925736 0.21698885 -0.5903005 
-0.30758452 0.2197885 -0.5871075 
-0.30703092 0.22335914 -0.58605075 
-0.30483633 0.2257005 -0.5818618 
-0.30375075 0.2288206 -0.5797897 
-0.7957905 -0.6319618 -1.5387508 
-0.80338347 -0.6274784 -1.5534327 
-0.81112283 -0.6229088 -1.5683976 
-0.81112283 -0.61229426 -1.5683976 
-0.8230155 -0.6105016 -1.5913935 
-0.8270576 -0.602677 -1.5992093 
-0.8394257 -0.6007047 -1.6231244 
-0.8394257 -0.58971983 -1.6231244 
-0.843631 -0.58163434 -1.6312559 
-0.85216933 -0.57636935 -1.6477656 
-0.8608822 -0.57099676 -1.664613 
-0.86530584 -0.5626073 -1.6731666 
-0.8742909 -0.5570081 -1.6905402 
-0.87885374 -0.54841423 -1.699363 
-0.8928326 -0.5454534 -1.7263926 
-0.89759153 -0.5366148 -1.7355946 
-0.9072633 -0.5305243 -1.7542961 
-0.9171458 -0.5243012 -1.773405 
-0.9221682 -0.5151047 -1.7831163 
-0.9323799 -0.50860745 -1.8028618 
-0.93757105 -0.49917 -1.8128995 
-0.94282025 -0.48962682 -1.8230494 
-0.95349705 -0.4826939 -1.8436942 
-0.9644185 -0.47560218 -1.864812 
-0.975593 -0.4683461 -1.8864192 
-0.98702943 -0.4609199 -1.9085329 
-0.9987373 -0.45331755 -1.9311713 
-1.0046959 -0.4428745 -1.942693 
-1.0230063 -0.4375586 -1.9780983 
-1.0292591 -0.42676395 -1.9901886 
-1.0355886 -0.4158365 -2.0024276 
-1.0484842 -0.40729403 -2.0273626 
-1.0550532 -0.39603925 -2.0400646 
-1.0752636 -0.38955465 -2.0791438 
-1.0821735 -0.37789652 -2.0925047 
-1.0891728 -0.36608762 -2.1060388 
-1.1034468 -0.3564454 -2.133639 
-1.110725 -0.34426135 -2.1477122 
-1.1255732 -0.33413398 -2.1764228 
-1.1408238 -0.32373223 -2.2059116 
-1.1564933 -0.31304473 -2.2362103 
-1.1644905 -0.29997075 -2.251674 
-1.1725992 -0.2867147 -2.267353 
-1.1891601 -0.27520248 -2.2993753 
-1.2061955 -0.26336047 -2.3323152 
-1.2237259 -0.25117418 -2.3662124 
-1.2326838 -0.2368817 -2.3835332 
-1.2417737 -0.22237845 -2.4011097 
-1.2698659 -0.21079156 -2.455429 
-1.2992585 -0.19866829 -2.512263 
-1.3093607 -0.1830785 -2.531797 
-1.3196213 -0.16724439 -2.551637 
-1.3406327 -0.15236355 -2.5922647 
-1.3623239 -0.13700117 -2.634207 
-1.3734348 -0.12014556 -2.6556914 
-1.3962095 -0.103866816 -2.6997287 
-1.4078823 -0.086311415 -2.7222996 
-1.4441025 -0.069634154 -2.7923353 
-1.4693027 -0.05162177 -2.8410625 
-1.4953979 -0.032969568 -2.8915207 
-1.4953979 -0.01340055 -2.8915207 
-1.4953979 0.0061684693 -2.8915207 
-1.4953979 0.025737489 -2.8915207 
-1.4822354 0.04490772 -2.8660696 
-1.4822354 0.06430449 -2.8660696 
-1.4693027 0.082970954 -2.8410625 
-1.4693027 0.10219848 -2.8410625 
-1.4822354 0.12249481 -2.8660696 
-1.4953979 0.1431516 -2.8915207 
-1.5504717 0.16871344 -2.998012 
-1.5795583 0.19254883 -3.0542543 
-1.5945147 0.2152381 -3.0831742 
-1.6411331 0.2430071 -3.1733162 
-1.6411331 0.2644832 -3.1733162 
-1.6252936 0.2831994 -3.1426888 
-1.6572843 0.3104611 -3.2045462 
-1.6905595 0.33881754 -3.2688878 
-1.6905595 0.36094046 -3.2688878 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.35111344 0.15307432 -0.67891747 
-0.35038286 0.15734099 -0.67750484 
-0.3397783 0.15702535 -0.6569997 
-0.33773395 0.16050021 -0.6530467 
-0.3343808 0.16328248 -0.64656305 
-0.33044392 0.1656843 -0.63895065 
-0.32915214 0.16934393 -0.63645285 
-0.32851002 0.1733125 -0.6352112 
-0.32346198 0.17488217 -0.62545025 
-0.32160872 0.17808881 -0.62186676 
-0.31917048 0.18091537 -0.61715215 
-0.3173659 0.1840456 -0.61366284 
-0.3161742 0.18749201 -0.6113585 
-0.31499135 0.19091262 -0.6090714 
-0.31265208 0.19358622 -0.6045481 
-0.31207266 0.1973113 -0.60342777 
-0.3103473 0.20028165 -0.6000915 
-0.30864087 0.20321935 -0.596792 
-0.30864087 0.20725827 -0.596792 
-0.3069531 0.21014175 -0.5935285 
-0.30583814 0.2133807 -0.5913726 
-0.3052837 0.21698885 -0.5903005 
-0.30473128 0.22058396 -0.5892323 
-0.30308586 0.22335914 -0.58605075 
-0.30145815 0.22610453 -0.5829034 
-0.3003827 0.22922876 -0.5808239 
-0.7854323 -0.6319618 -1.5387508 
-0.7854323 -0.62154794 -1.5387508 
-0.7967275 -0.61992276 -1.5608793 
-0.80056506 -0.61229426 -1.5683976 
-0.80835223 -0.6075324 -1.5836536 
-0.81230295 -0.5997315 -1.5913935 
-0.8243901 -0.5977252 -1.6150737 
-0.8284995 -0.58971983 -1.6231244 
-0.8326501 -0.58163434 -1.6312559 
-0.84107727 -0.57636935 -1.6477656 
-0.8496767 -0.57099676 -1.664613 
-0.8496767 -0.55973107 -1.664613 
-0.858454 -0.55413115 -1.6818086 
-0.87196505 -0.55129135 -1.7082783 
-0.8812112 -0.5454534 -1.7263926 
-0.88590825 -0.5366148 -1.7355946 
-0.8954541 -0.5305243 -1.7542961 
-0.905208 -0.5243012 -1.773405 
-0.910165 -0.5151047 -1.7831163 
-0.9151767 -0.5058069 -1.7929348 
-0.9202438 -0.4964062 -1.8028618 
-0.94108605 -0.49517152 -1.8436942 
-0.9518653 -0.48822272 -1.864812 
-0.9573481 -0.47834164 -1.8755534 
-0.9628944 -0.4683461 -1.8864192 
-0.97418195 -0.4609199 -1.9085329 
-0.98573744 -0.45331755 -1.9311713 
-0.9916185 -0.4428745 -1.942693 
-0.9975702 -0.4323061 -1.9543531 
-1.0096906 -0.42417136 -1.9780983 
-1.0221092 -0.4158365 -2.0024276 
-1.0348369 -0.40729403 -2.0273626 
-1.0413203 -0.39603925 -2.0400646 
-1.0545342 -0.38708302 -2.065952 
-1.0680877 -0.37789652 -2.0925047 
-1.0749959 -0.36608762 -2.1060388 
-1.089084 -0.3564454 -2.133639 
-1.089084 -0.34200552 -2.133639 
-1.1035464 -0.33191547 -2.1619723 
-1.1259745 -0.32373223 -2.2059116 
-1.14144 -0.31304473 -2.2362103 
-1.1573364 -0.30205953 -2.267353 
-1.1573364 -0.2867147 -2.267353 
-1.1736816 -0.27520248 -2.2993753 
-1.1904954 -0.26336047 -2.3323152 
-1.199084 -0.24936211 -2.3491416 
-1.2256105 -0.23862849 -2.4011097 
-1.2256105 -0.22237845 -2.4011097 
-1.2628601 -0.21239318 -2.4740858 
-1.2725289 -0.1971472 -2.4930282 
-1.2923177 -0.1830785 -2.531797 
-1.3024448 -0.16724439 -2.551637 
-1.3231826 -0.15236355 -2.5922647 
-1.3445915 -0.13700117 -2.634207 
-1.3667045 -0.1211335 -2.6775289 
-1.378036 -0.103866816 -2.6997287 
-1.389557 -0.086311415 -2.7222996 
-1.4131868 -0.06904209 -2.768593 
-1.4501778 -0.05162177 -2.8410625 
-1.4759334 -0.032969568 -2.8915207 
-1.4759334 -0.01340055 -2.8915207 
-1.4759334 0.0061684693 -2.8915207 
-1.4759334 0.025737489 -2.8915207 
-1.4759334 0.045306507 -2.8915207 
-1.4759334 0.06487553 -2.8915207 
-1.4629422 0.08370126 -2.8660696 
-1.4629422 0.103098035 -2.8660696 
-1.4629422 0.12249481 -2.8660696 
-1.4759334 0.1431516 -2.8915207 
-1.5302902 0.16871344 -2.998012 
-1.57376 0.19437201 -3.0831742 
-1.57376 0.2152381 -3.0831742 
-1.6041384 0.2406617 -3.1426888 
-1.6519705 0.2697408 -3.2363973 
-1.6197717 0.28595936 -3.1733162 
-1.6357125 0.3104611 -3.2045462 
-1.6685548 0.33881754 -3.2688878 
-1.6685548 0.36094046 -3.2688878 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.35167602 0.146016 -0.6889731 
-0.0 0.0 -0.0 
-0.34510413 0.15243866 -0.6760981 
-0.33468035 0.15227172 -0.6556767 
-0.3340078 0.15639424 -0.6543591 
-0.3313443 0.15954031 -0.649141 
-0.326784 0.16167732 -0.64020693 
-0.3248678 0.16503659 -0.63645285 
-0.32297394 0.16835672 -0.6327425 
-0.32110202 0.17163834 -0.6290752 
-0.31925172 0.17488217 -0.62545025 
-0.31561425 0.17707428 -0.6183241 
-0.31442013 0.18057314 -0.6159847 
-0.31323498 0.1840456 -0.61366284 
-0.31205878 0.18749201 -0.6113585 
-0.30973265 0.19020107 -0.60680133 
-0.3091565 0.1939463 -0.6056726 
-0.3085825 0.19767763 -0.6045481 
-0.3063077 0.20028165 -0.6000915 
-0.30518284 0.20359248 -0.59788775 
-0.30518284 0.20763883 -0.59788775 
-0.3040662 0.21091063 -0.59570014 
-0.3018573 0.2133807 -0.5913726 
-0.3007648 0.21659619 -0.5892323 
-0.3007648 0.22058396 -0.5892323 
-0.29860342 0.22295786 -0.5849979 
-0.2980679 0.22651003 -0.5839488 
-0.2970026 0.22963838 -0.5818618 
-0.7714285 -0.6289894 -1.5315133 
-0.77507406 -0.62154794 -1.5387508 
-0.78622025 -0.61992276 -1.5608793 
-0.78622025 -0.60935915 -1.5608793 
-0.7900073 -0.6016798 -1.5683976 
-0.8015903 -0.5997315 -1.5913935 
-0.81351817 -0.5977252 -1.6150737 
-0.82166916 -0.5926742 -1.6312559 
-0.8299852 -0.587521 -1.6477656 
-0.8299852 -0.57636935 -1.6477656 
-0.8342067 -0.5680925 -1.6561465 
-0.8384713 -0.55973107 -1.664613 
-0.84713274 -0.55413115 -1.6818086 
-0.855975 -0.54841423 -1.699363 
-0.86500376 -0.54257673 -1.7172878 
-0.87422496 -0.5366148 -1.7355946 
-0.88364494 -0.5305243 -1.7542961 
-0.89327013 -0.5243012 -1.773405 
-0.9031074 -0.51794106 -1.7929348 
-0.9031074 -0.5058069 -1.7929348 
-0.9081077 -0.4964062 -1.8028618 
-0.9286751 -0.49517152 -1.8436942 
-0.94472265 -0.49103487 -1.8755534 
-0.9501958 -0.48111287 -1.8864192 
-0.9557327 -0.4710752 -1.8974116 
-0.9557327 -0.45823404 -1.8974116 
-0.96700245 -0.45064485 -1.9197854 
-0.97854114 -0.4428745 -1.942693 
-0.98441434 -0.4323061 -1.9543531 
-0.9963749 -0.42417136 -1.9780983 
-1.0086297 -0.4158365 -2.0024276 
-1.0211895 -0.40729403 -2.0273626 
-1.0275875 -0.39603925 -2.0400646 
-1.0340662 -0.38464257 -2.0529268 
-1.0540018 -0.37789652 -2.0925047 
-1.0677248 -0.36847082 -2.119749 
-1.0747213 -0.3564454 -2.133639 
-1.08181 -0.34426135 -2.1477122 
-1.0889928 -0.33191547 -2.1619723 
-1.1111252 -0.32373223 -2.2059116 
-1.1263868 -0.31304473 -2.2362103 
-1.1420735 -0.30205953 -2.267353 
-1.1500819 -0.2887252 -2.283252 
-1.1582032 -0.27520248 -2.2993753 
-1.1747952 -0.26336047 -2.3323152 
-1.1918693 -0.25117418 -2.3662124 
-1.2094471 -0.23862849 -2.4011097 
-1.2184318 -0.22403044 -2.418947 
-1.2368081 -0.21079156 -2.455429 
-1.2557468 -0.1971472 -2.4930282 
-1.2654355 -0.18166597 -2.512263 
-1.2852683 -0.16724439 -2.551637 
-1.3057326 -0.15236355 -2.5922647 
-1.3268591 -0.13700117 -2.634207 
-1.3486805 -0.1211335 -2.6775289 
-1.3598626 -0.103866816 -2.6997287 
-1.3712317 -0.086311415 -2.7222996 
-1.4065088 -0.069634154 -2.7923353 
-1.4310529 -0.05162177 -2.8410625 
-1.4564689 -0.032969568 -2.8915207 
-1.4695185 -0.013520615 -2.917428 
-1.4564689 0.0061684693 -2.8915207 
-1.4564689 0.025737489 -2.8915207 
-1.4695185 0.04571244 -2.917428 
-1.4564689 0.06487553 -2.8915207 
-1.4564689 0.084444545 -2.8915207 
-1.4564689 0.10401356 -2.8915207 
-1.443649 0.12249481 -2.8660696 
-1.4564689 0.1431516 -2.8915207 
-1.510109 0.16871344 -2.998012 
-1.5530055 0.19437201 -3.0831742 
-1.567851 0.2172956 -3.112647 
-1.5829831 0.2406617 -3.1426888 
-1.6141409 0.26708612 -3.2045462 
-1.5984102 0.28595936 -3.1733162 
-1.6141409 0.3104611 -3.2045462 
-1.6465499 0.33881754 -3.2688878 
-1.6465499 0.36094046 -3.2688878 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.0 0.0 -0.0 
-0.34340507 0.1444874 -0.68176043 
-0.33914456 0.1472515 -0.67330205 
-0.33362564 0.14933786 -0.6623454 
-0.32960293 0.15196572 -0.6543591 
-0.32762772 0.15545702 -0.6504377 
-0.3243878 0.15827815 -0.64400554 
-0.32247442 0.16167732 -0.64020693 
-0.32121134 0.16535981 -0.6376993 
-0.3187146 0.16835672 -0.6327425 
-0.31686735 0.17163834 -0.6290752 
-0.31564772 0.17521873 -0.6266539 
-0.31323642 0.17808881 -0.62186676 
-0.31145197 0.18125893 -0.6183241 
-0.30968773 0.18439311 -0.61482155 
-0.30852264 0.1878447 -0.61250854 
-0.30679134 0.19091262 -0.6090714 
-0.30507937 0.1939463 -0.6056726 
-0.30451295 0.19767763 -0.6045481 
-0.3033864 0.2010226 -0.60231155 
-0.3011581 0.20359248 -0.59788775 
-0.30060616 0.20725827 -0.596792 
-0.29896235 0.21014175 -0.5935285 
-0.29896235 0.2141586 -0.5935285 
-0.2973364 0.21698885 -0.5903005 
-0.29679835 0.22058396 -0.5892323 
-0.29572806 0.22376189 -0.5871075 
-0.294137 0.22651003 -0.5839488 
-0.29361042 0.23004946 -0.5829034 
-0.7647158 -0.6319618 -1.5387508 
-0.77201235 -0.6274784 -1.5534327 
-0.7757131 -0.61992276 -1.5608793 
-0.783222 -0.61525774 -1.5759887 
-0.783222 -0.6045919 -1.5759887 
-0.79087776 -0.5997315 -1.5913935 
-0.794762 -0.591854 -1.5992093 
-0.8066471 -0.58971983 -1.6231244 
-0.81477004 -0.58456284 -1.6394691 
-0.8230582 -0.5793009 -1.6561465 
-0.8272658 -0.57099676 -1.664613 
-0.83151674 -0.5626073 -1.6731666 
-0.8401509 -0.5570081 -1.6905402 
-0.8445356 -0.54841423 -1.699363 
-0.8579685 -0.5454534 -1.7263926 
-0.8625417 -0.5366148 -1.7355946 
-0.87183577 -0.5305243 -1.7542961 
-0.88133234 -0.5243012 -1.773405 
-0.8910381 -0.51794106 -1.7929348 
-0.8910381 -0.5058069 -1.7929348 
-0.90096 -0.49917 -1.8128995 
-0.9162641 -0.49517152 -1.8436942 
-0.92675906 -0.48822272 -1.864812 
-0.93209726 -0.47834164 -1.8755534 
-0.9374972 -0.4683461 -1.8864192 
-0.94296014 -0.45823404 -1.8974116 
-0.9597378 -0.45331755 -1.9311713 
-0.96546376 -0.4428745 -1.942693 
-0.9771232 -0.4349165 -1.966154 
-0.98906773 -0.42676395 -1.9901886 
-1.0013078 -0.4184096 -2.014818 
-1.0075421 -0.40729403 -2.0273626 
-1.0138546 -0.39603925 -2.0400646 
-1.033276 -0.38955465 -2.0791438 
-1.0399159 -0.37789652 -2.0925047 
-1.046642 -0.36608762 -2.1060388 
